time_us,output_co_abs2,output_counter_abs2
2.551839464882943,2.5042175589974092e+16,2.5042175589974092e+16
2.563545150501672,78542886297624.05,78542886297624.05
2.5752508361204014,509073024048051.25,509073024048051.25
2.5869565217391304,3031532925191632.5,3031532925191632.5
2.5986622073578594,4747023521994277.0,4747023521994277.0
2.6103678929765883,613970765488582.5,613970765488582.5
2.6220735785953178,667972481428304.4,667972481428304.4
2.6337792642140467,1.1968678212574834e+16,1.1968678212574834e+16
2.6454849498327757,7.039433367672844e+16,7.039433367672844e+16
2.6571906354515047,9.112721635806546e+16,9.112721635806546e+16
2.668896321070234,7.460727999450619e+16,7.460727999450619e+16
2.680602006688963,5.814710029781811e+16,5.814710029781811e+16
2.692307692307692,4.878176428786549e+16,4.878176428786549e+16
2.704013377926421,1.7570212989751314e+16,1.7570212989751314e+16
2.7157190635451505,6392414905338578.0,6392414905338578.0
2.7274247491638794,504038836480355.4,504038836480355.4
2.7391304347826084,940573639085318.5,940573639085318.5
2.7508361204013374,756766726486372.5,756766726486372.5
2.762541806020067,337474724918395.4,337474724918395.4
2.774247491638796,448484891169700.7,448484891169700.7
2.785953177257525,717857941652512.9,717857941652512.9
2.7976588628762538,4301852414634395.0,4301852414634395.0
2.809364548494983,2.289437236601638e+16,2.289437236601638e+16
2.821070234113712,3.817394555961391e+16,3.817394555961391e+16
2.832775919732441,4.7136139804182376e+16,4.7136139804182376e+16
2.84448160535117,5.357816032589039e+16,5.357816032589039e+16
2.8561872909698995,5.5553905207998216e+16,5.5553905207998216e+16
2.8678929765886285,6.06758092329232e+16,6.06758092329232e+16
2.8795986622073575,3.116167315019181e+16,3.116167315019181e+16
2.8913043478260865,6844329272597395.0,6844329272597395.0
2.903010033444816,2961094615260843.5,2961094615260843.5
2.914715719063545,1980217588854305.0,1980217588854305.0
2.926421404682274,698424296926556.0,698424296926556.0
2.938127090301003,46313733088153.734,46313733088153.734
2.9498327759197323,1345286365735778.0,1345286365735778.0
2.9615384615384612,276017519595465.4,276017519595465.4
2.97324414715719,3532374045983.187,3532374045983.187
2.984949832775919,790388158587.5573,790388158587.5573
2.9966555183946486,301165776827456.75,301165776827456.75
3.0083612040133776,4966447587029889.0,4966447587029889.0
3.020066889632107,1.824524144688315e+16,1.824524144688315e+16
3.0317725752508355,4.0022731748236184e+16,4.0022731748236184e+16
3.043478260869565,5.913011161449657e+16,5.913011161449657e+16
3.055183946488294,6.25506696261298e+16,6.25506696261298e+16
3.0668896321070234,4.775521068911154e+16,4.775521068911154e+16
3.0785953177257523,2.9055502322186656e+16,2.9055502322186656e+16
3.0903010033444813,1.4937395342736432e+16,1.4937395342736432e+16
3.1020066889632107,6495645938612787.0,6495645938612787.0
3.1137123745819397,2883823341156726.0,2883823341156726.0
3.1254180602006687,1803397381261069.8,1803397381261069.8
3.1371237458193977,1466633745081175.0,1466633745081175.0
3.148829431438127,957893385112692.5,957893385112692.5
3.160535117056856,137938370805263.66,137938370805263.66
3.172240802675585,167798517329710.25,167798517329710.25
3.183946488294314,699092677773511.5,699092677773511.5
3.1956521739130435,486966863893300.2,486966863893300.2
3.2073578595317724,112545488894.49135,112545488894.49135
3.2190635451505014,1367364286502535.2,1367364286502535.2
3.2307692307692304,6722067041221039.0,6722067041221039.0
3.24247491638796,1.4695146396771014e+16,1.4695146396771014e+16
3.254180602006689,2.2552999143979144e+16,2.2552999143979144e+16
3.2658862876254178,2.8641718868785228e+16,2.8641718868785228e+16
3.2775919732441468,3.191273324841042e+16,3.191273324841042e+16
3.289297658862876,3.201857339445476e+16,3.201857339445476e+16
3.301003344481605,2.931943397887926e+16,2.931943397887926e+16
3.312709030100334,2.4709773222388664e+16,2.4709773222388664e+16
3.324414715719063,1.9281788941658332e+16,1.9281788941658332e+16
3.3361204013377925,1.4080684982176298e+16,1.4080684982176298e+16
3.3478260869565215,9851759475368272.0,9851759475368272.0
3.3595317725752505,6836102098776360.0,6836102098776360.0
3.3712374581939795,4938172341176744.0,4938172341176744.0
